id,title,genres,overview,image
26349,Danna ga Nani wo Itteiru ka Wakaranai Ken,"Adult Cast, Comedy, Otaku Culture, Romance","Genres: Adult Cast, Comedy, Otaku Culture, Romance. Studio: Seven. Rating: 7.26",https://cdn.myanimelist.net/images/anime/7/75287.webp
857,Air Gear,"Delinquents, Ecchi, School, Shounen, Sports","Genres: Delinquents, Ecchi, School, Shounen, Sports. Studio: Toei Animation. Rating: 7.48",https://cdn.myanimelist.net/images/anime/11/18227.jpg
10030,Bakuman. 2nd Season,"Comedy, Drama, Otaku Culture, Romance, Shounen","Genres: Comedy, Drama, Otaku Culture, Romance, Shounen. Studio: J.C.Staff. Rating: 8.33",https://cdn.myanimelist.net/images/anime/3/34923.webp
39792,Eizouken ni wa Te wo Dasu na!,"Adventure, Award Winning, Comedy, Otaku Culture, School, Seinen","Genres: Adventure, Award Winning, Comedy, Otaku Culture, School, Seinen. Studio: Science SARU. Rating: 8.13",https://cdn.myanimelist.net/images/anime/1680/110451.webp
38572,Assassins Pride,Fantasy,Genres: Fantasy. Studio: EMT Squared. Rating: 5.92,https://cdn.myanimelist.net/images/anime/1267/103421.jpg
32827,B: The Beginning,"Action, Detective, Mystery, Psychological, Super Power, Suspense","Genres: Action, Detective, Mystery, Psychological, Super Power, Suspense. Studio: Production I.G. Rating: 7.14",https://cdn.myanimelist.net/images/anime/1564/90469.jpg
21085,Witch Craft Works,"Action, School, Seinen, Supernatural","Genres: Action, School, Seinen, Supernatural. Studio: J.C.Staff. Rating: 6.97",https://cdn.myanimelist.net/images/anime/1949/112982.jpg
2246,Mononoke,"Adult Cast, Historical, Horror, Mystery, Mythology, Psychological, Supernatural, Suspense","Genres: Adult Cast, Historical, Horror, Mystery, Mythology, Psychological, Supernatural, Suspense. Studio: Toei Animation. Rating: 8.41",https://cdn.myanimelist.net/images/anime/3/20713.webp
59027,Spy x Family Season 3,"Action, Childcare, Comedy, Shounen, Super Power","Genres: Action, Childcare, Comedy, Shounen, Super Power. Studio: Wit Studio, CloverWorks. Rating: 8.21",https://cdn.myanimelist.net/images/anime/1697/151793.jpg
37744,Isekai Cheat Magician,"Action, Adventure, Fantasy, Isekai","Genres: Action, Adventure, Fantasy, Isekai. Studio: Encourage Films. Rating: 5.48",https://cdn.myanimelist.net/images/anime/1282/102248.jpg
35413,Imouto sae Ireba Ii.,"Adult Cast, Comedy, Ecchi, Otaku Culture, Romance","Genres: Adult Cast, Comedy, Ecchi, Otaku Culture, Romance. Studio: SILVER LINK.. Rating: 7.23",https://cdn.myanimelist.net/images/anime/10/88472.webp
51367,JoJo no Kimyou na Bouken Part 6: Stone Ocean Part 2,"Action, Adventure, Shounen, Super Power","Genres: Action, Adventure, Shounen, Super Power. Studio: David Production. Rating: 8.03",https://cdn.myanimelist.net/images/anime/1051/121959.jpg
11285,Black★Rock Shooter (TV),"Action, Drama, Fantasy, School","Genres: Action, Drama, Fantasy, School. Studio: Ordet, SANZIGEN. Rating: 6.8",https://cdn.myanimelist.net/images/anime/5/53909.webp
15379,Kotoura-san,"Comedy, Romance, School, Super Power","Genres: Comedy, Romance, School, Super Power. Studio: AIC Classic. Rating: 7.14",https://cdn.myanimelist.net/images/anime/10/75585.jpg
16706,Kami nomi zo Shiru Sekai: Megami-hen,"Comedy, Harem, Otaku Culture, Romance, School, Shounen, Supernatural","Genres: Comedy, Harem, Otaku Culture, Romance, School, Shounen, Supernatural. Studio: Manglobe. Rating: 7.97",https://cdn.myanimelist.net/images/anime/6/51949.webp
2605,Sayonara Zetsubou Sensei,"Comedy, Gag Humor, Parody, School, Shounen","Genres: Comedy, Gag Humor, Parody, School, Shounen. Studio: Shaft. Rating: 7.84",https://cdn.myanimelist.net/images/anime/5/6559.webp
820,Ginga Eiyuu Densetsu,"Adult Cast, Drama, Military, Sci-Fi, Space","Genres: Adult Cast, Drama, Military, Sci-Fi, Space. Studio: K-Factory, Kitty Film Mitaka Studio. Rating: 9.02",https://cdn.myanimelist.net/images/anime/1976/142016.webp
37497,Irozuku Sekai no Ashita kara,"Drama, Fantasy, Love Polygon, Romance, School, Time Travel, Urban Fantasy, Visual Arts","Genres: Drama, Fantasy, Love Polygon, Romance, School, Time Travel, Urban Fantasy, Visual Arts. Studio: P.A. Works. Rating: 7.52",https://cdn.myanimelist.net/images/anime/1424/93855.webp
50330,Bungou Stray Dogs 4th Season,"Action, Adult Cast, Detective, Mystery, Organized Crime, Seinen, Super Power","Genres: Action, Adult Cast, Detective, Mystery, Organized Crime, Seinen, Super Power. Studio: Bones. Rating: 8.41",https://cdn.myanimelist.net/images/anime/1263/132759.jpg
34636,Ballroom e Youkoso,"Performing Arts, Shounen, Sports","Genres: Performing Arts, Shounen, Sports. Studio: Production I.G. Rating: 8.18",https://cdn.myanimelist.net/images/anime/5/86739.jpg
53411,Buddy Daddies,"Action, Childcare, Comedy, Organized Crime","Genres: Action, Childcare, Comedy, Organized Crime. Studio: P.A. Works. Rating: 8.09",https://cdn.myanimelist.net/images/anime/1553/133767.jpg
30016,Nanbaka,"Action, Comedy, Drama","Genres: Action, Comedy, Drama. Studio: Satelight. Rating: 7.33",https://cdn.myanimelist.net/images/anime/2/81399.jpg
38993,Karakai Jouzu no Takagi-san 2,"Comedy, Love Status Quo, Romance, School, Shounen","Genres: Comedy, Love Status Quo, Romance, School, Shounen. Studio: Shin-Ei Animation. Rating: 8.01",https://cdn.myanimelist.net/images/anime/1393/107033.webp
39326,Kawaikereba Hentai demo Suki ni Natte Kuremasu ka?,"Comedy, Ecchi, Harem, Romance, School","Genres: Comedy, Ecchi, Harem, Romance, School. Studio: Geek Toys. Rating: 6.45",https://cdn.myanimelist.net/images/anime/1430/102439.jpg
16524,Suisei no Gargantia,"Adventure, Mecha, Sci-Fi","Genres: Adventure, Mecha, Sci-Fi. Studio: Production I.G. Rating: 7.44",https://cdn.myanimelist.net/images/anime/11/48817.jpg
50175,"Yuusha, Yamemasu","Action, Adventure, Comedy, Fantasy","Genres: Action, Adventure, Comedy, Fantasy. Studio: EMT Squared. Rating: 6.99",https://cdn.myanimelist.net/images/anime/1934/122301.webp
12467,Nazo no Kanojo X,"Romance, School, Seinen","Genres: Romance, School, Seinen. Studio: Hoods Entertainment. Rating: 7.22",https://cdn.myanimelist.net/images/anime/3/75205.webp
15417,Gintama': Enchousen,"Action, Comedy, Gag Humor, Historical, Parody, Samurai, Sci-Fi, Shounen","Genres: Action, Comedy, Gag Humor, Historical, Parody, Samurai, Sci-Fi, Shounen. Studio: Sunrise. Rating: 9.02",https://cdn.myanimelist.net/images/anime/1452/123686.jpg
48761,Saihate no Paladin,"Action, Adventure, Fantasy, Isekai, Reincarnation","Genres: Action, Adventure, Fantasy, Isekai, Reincarnation. Studio: Children's Playground Entertainment. Rating: 6.89",https://cdn.myanimelist.net/images/anime/1176/118382.jpg
486,Kino no Tabi: The Beautiful World,"Adventure, Drama, Fantasy","Genres: Adventure, Drama, Fantasy. Studio: A.C.G.T.. Rating: 8.28",https://cdn.myanimelist.net/images/anime/1763/95397.webp
55866,Yubisaki to Renren,"Adult Cast, Romance, Shoujo","Genres: Adult Cast, Romance, Shoujo. Studio: Ajia-do. Rating: 8.19",https://cdn.myanimelist.net/images/anime/1478/140828.jpg
5682,Phantom: Requiem for the Phantom,"Action, Drama, Organized Crime, Suspense","Genres: Action, Drama, Organized Crime, Suspense. Studio: Bee Train. Rating: 7.91",https://cdn.myanimelist.net/images/anime/8/22470.webp
9617,K-On! Movie,"Award Winning, CGDCT, Comedy, Music","Genres: Award Winning, CGDCT, Comedy, Music. Studio: Kyoto Animation. Rating: 8.36",https://cdn.myanimelist.net/images/anime/5/76233.webp
21431,Gokukoku no Brynhildr,"Drama, Gore, Mystery, Sci-Fi, Seinen, Super Power","Genres: Drama, Gore, Mystery, Sci-Fi, Seinen, Super Power. Studio: Arms. Rating: 6.84",https://cdn.myanimelist.net/images/anime/5/61433.jpg
40595,"Kimi to Boku no Saigo no Senjou, Aruiwa Sekai ga Hajimaru Seisen","Action, Fantasy, Military, Romance","Genres: Action, Fantasy, Military, Romance. Studio: SILVER LINK.. Rating: 6.72",https://cdn.myanimelist.net/images/anime/1100/109044.webp
28725,Kokoro ga Sakebitagatterunda.,"Drama, Performing Arts, Romance, School","Genres: Drama, Performing Arts, Romance, School. Studio: A-1 Pictures. Rating: 7.79",https://cdn.myanimelist.net/images/anime/1245/112628.jpg
52741,Undead Unluck,"Action, Comedy, Shounen, Super Power","Genres: Action, Comedy, Shounen, Super Power. Studio: David Production. Rating: 7.73",https://cdn.myanimelist.net/images/anime/1136/138410.jpg
2418,Stranger: Mukou Hadan,"Action, Adventure, Historical, Samurai","Genres: Action, Adventure, Historical, Samurai. Studio: Bones. Rating: 8.24",https://cdn.myanimelist.net/images/anime/9/87066.jpg
11703,Code:Breaker,"Action, School, Shounen, Super Power","Genres: Action, School, Shounen, Super Power. Studio: Kinema Citrus. Rating: 6.7",https://cdn.myanimelist.net/images/anime/13/57251.webp
54865,Blue Lock vs. U-20 Japan,"Shounen, Sports, Team Sports","Genres: Shounen, Sports, Team Sports. Studio: 8bit. Rating: 7.5",https://cdn.myanimelist.net/images/anime/1584/144860.jpg
40716,Kakushigoto,"Childcare, Comedy, Gag Humor, Otaku Culture, Shounen","Genres: Childcare, Comedy, Gag Humor, Otaku Culture, Shounen. Studio: Ajia-do. Rating: 7.96",https://cdn.myanimelist.net/images/anime/1048/128385.jpg
9181,Motto To LOVE-Ru,"Comedy, Ecchi, Harem, Romance, School, Sci-Fi, Shounen","Genres: Comedy, Ecchi, Harem, Romance, School, Sci-Fi, Shounen. Studio: Xebec. Rating: 7.25",https://cdn.myanimelist.net/images/anime/4/59875.jpg
38080,Kono Oto Tomare!,"Drama, Music, Performing Arts, School, Shounen","Genres: Drama, Music, Performing Arts, School, Shounen. Studio: Platinum Vision. Rating: 7.94",https://cdn.myanimelist.net/images/anime/1464/99881.webp
202,Wolf's Rain,"Action, Adventure, Drama, Fantasy, Mystery","Genres: Action, Adventure, Drama, Fantasy, Mystery. Studio: Bones. Rating: 7.79",https://cdn.myanimelist.net/images/anime/5/59403.jpg
10495,Yuru Yuri,"Award Winning, CGDCT, Comedy, Gag Humor, Girls Love, School","Genres: Award Winning, CGDCT, Comedy, Gag Humor, Girls Love, School. Studio: Doga Kobo. Rating: 7.56",https://cdn.myanimelist.net/images/anime/12/75173.jpg
37435,Carole & Tuesday,"Drama, Music, Sci-Fi","Genres: Drama, Music, Sci-Fi. Studio: Bones. Rating: 7.84",https://cdn.myanimelist.net/images/anime/1611/96157.jpg
33028,Danganronpa 3: The End of Kibougamine Gakuen - Zetsubou-hen,"Action, High Stakes Game, Horror, Mystery, Psychological, School, Survival, Suspense","Genres: Action, High Stakes Game, Horror, Mystery, Psychological, School, Survival, Suspense. Studio: Lerche. Rating: 7.34",https://cdn.myanimelist.net/images/anime/4/80932.jpg
31658,Kuroko no Basket Movie 4: Last Game,"School, Shounen, Sports, Team Sports","Genres: School, Shounen, Sports, Team Sports. Studio: Production I.G. Rating: 8.08",https://cdn.myanimelist.net/images/anime/2/83106.jpg
6500,Seikon no Qwaser,"Action, Ecchi, Fantasy, Harem, School, Seinen, Urban Fantasy","Genres: Action, Ecchi, Fantasy, Harem, School, Seinen, Urban Fantasy. Studio: Hoods Entertainment. Rating: 6.31",https://cdn.myanimelist.net/images/anime/1212/97589.webp
5042,Kiss x Sis,"Comedy, Ecchi, Harem, Romance, School, Seinen","Genres: Comedy, Ecchi, Harem, Romance, School, Seinen. Studio: feel.. Rating: 6.77",https://cdn.myanimelist.net/images/anime/1966/121554.webp
50416,Skip to Loafer,"Drama, School, Seinen","Genres: Drama, School, Seinen. Studio: P.A. Works. Rating: 8.1",https://cdn.myanimelist.net/images/anime/1518/138730.jpg
27821,Fate/stay night: Unlimited Blade Works Prologue,"Action, Fantasy, Urban Fantasy","Genres: Action, Fantasy, Urban Fantasy. Studio: ufotable. Rating: 8.03",https://cdn.myanimelist.net/images/anime/9/67425.jpg
57181,Ao no Hako,"Love Polygon, Romance, School, Shounen, Sports, Team Sports","Genres: Love Polygon, Romance, School, Shounen, Sports, Team Sports. Studio: Telecom Animation Film. Rating: 8.15",https://cdn.myanimelist.net/images/anime/1341/145349.webp
34096,Gintama.,"Action, Comedy, Gag Humor, Historical, Parody, Samurai, Sci-Fi, Shounen","Genres: Action, Comedy, Gag Humor, Historical, Parody, Samurai, Sci-Fi, Shounen. Studio: Bandai Namco Pictures. Rating: 8.98",https://cdn.myanimelist.net/images/anime/3/83528.jpg
34279,Grancrest Senki,"Action, Adventure, Drama, Fantasy, Military, Romance","Genres: Action, Adventure, Drama, Fantasy, Military, Romance. Studio: A-1 Pictures. Rating: 7.23",https://cdn.myanimelist.net/images/anime/4/89883.jpg
40262,Haikyuu!! Riku vs. Kuu,"School, Shounen, Sports, Team Sports","Genres: School, Shounen, Sports, Team Sports. Studio: Production I.G. Rating: 7.84",https://cdn.myanimelist.net/images/anime/1527/102671.webp
861,xxxHOLiC,"Comedy, Drama, Mystery, Seinen, Supernatural","Genres: Comedy, Drama, Mystery, Seinen, Supernatural. Studio: Production I.G. Rating: 7.97",https://cdn.myanimelist.net/images/anime/5/21858.jpg
49114,Vanitas no Karte Part 2,"Action, Fantasy, Historical, Mystery, Shounen, Urban Fantasy, Vampire","Genres: Action, Fantasy, Historical, Mystery, Shounen, Urban Fantasy, Vampire. Studio: Bones. Rating: 8.19",https://cdn.myanimelist.net/images/anime/1247/120579.webp
1726,Devil May Cry,"Action, Fantasy, Gore, Mythology","Genres: Action, Fantasy, Gore, Mythology. Studio: Madhouse. Rating: 6.96",https://cdn.myanimelist.net/images/anime/4/26417.webp
27991,K: Return of Kings,"Action, Super Power","Genres: Action, Super Power. Studio: GoHands. Rating: 7.54",https://cdn.myanimelist.net/images/anime/6/76198.jpg
31764,Nejimaki Seirei Senki: Tenkyou no Alderamin,"Action, Adventure, Fantasy, Military","Genres: Action, Adventure, Fantasy, Military. Studio: Madhouse. Rating: 7.62",https://cdn.myanimelist.net/images/anime/11/79531.jpg
53446,Tondemo Skill de Isekai Hourou Meshi,"Adventure, Comedy, Fantasy, Gourmet, Isekai","Genres: Adventure, Comedy, Fantasy, Gourmet, Isekai. Studio: MAPPA. Rating: 7.63",https://cdn.myanimelist.net/images/anime/1661/131889.webp
39198,Kanata no Astra,"Adventure, Award Winning, Mystery, Sci-Fi, Shounen, Space, Survival, Suspense","Genres: Adventure, Award Winning, Mystery, Sci-Fi, Shounen, Space, Survival, Suspense. Studio: Lerche. Rating: 8.07",https://cdn.myanimelist.net/images/anime/1784/106428.webp
430,Fullmetal Alchemist: The Conqueror of Shamballa,"Action, Adventure, Award Winning, Drama, Fantasy, Historical, Military, Shounen","Genres: Action, Adventure, Award Winning, Drama, Fantasy, Historical, Military, Shounen. Studio: Bones. Rating: 7.5",https://cdn.myanimelist.net/images/anime/1707/94039.jpg
12365,Bakuman. 3rd Season,"Comedy, Drama, Otaku Culture, Romance, Shounen","Genres: Comedy, Drama, Otaku Culture, Romance, Shounen. Studio: J.C.Staff. Rating: 8.51",https://cdn.myanimelist.net/images/anime/6/41845.jpg
31772,One Punch Man Specials,"Action, Adult Cast, Comedy, Parody, Seinen, Super Power","Genres: Action, Adult Cast, Comedy, Parody, Seinen, Super Power. Studio: Madhouse. Rating: 7.69",https://cdn.myanimelist.net/images/anime/1452/97840.jpg
56009,Yuusha-kei ni Shosu: Choubatsu Yuusha 9004-tai Keimu Kiroku,"Action, Adventure, Fantasy","Genres: Action, Adventure, Fantasy. Studio: Studio KAI. Rating: 8.12",https://cdn.myanimelist.net/images/anime/1062/151911.jpg
2104,Seto no Hanayome,"Comedy, Organized Crime, Parody, Romance, School, Shounen, Supernatural","Genres: Comedy, Organized Crime, Parody, Romance, School, Shounen, Supernatural. Studio: Gonzo, AIC. Rating: 7.65",https://cdn.myanimelist.net/images/anime/1573/146854.webp
9289,Hanasaku Iroha,"Drama, Workplace","Genres: Drama, Workplace. Studio: P.A. Works. Rating: 7.89",https://cdn.myanimelist.net/images/anime/1491/117229.webp
34437,Code Geass: Fukkatsu no Lelouch,"Drama, Mecha, Military, Sci-Fi, Super Power","Genres: Drama, Mecha, Military, Sci-Fi, Super Power. Studio: Sunrise. Rating: 7.91",https://cdn.myanimelist.net/images/anime/1274/113436.jpg
48415,"Shijou Saikyou no Daimaou, Murabito A ni Tensei suru","Action, Fantasy, Harem, Reincarnation, School","Genres: Action, Fantasy, Harem, Reincarnation, School. Studio: SILVER LINK., Blade. Rating: 6.29",https://cdn.myanimelist.net/images/anime/1904/120095.webp
57524,Make Heroine ga Oosugiru!,"Award Winning, Comedy, Romance, School","Genres: Award Winning, Comedy, Romance, School. Studio: A-1 Pictures. Rating: 8.07",https://cdn.myanimelist.net/images/anime/1332/143513.jpg
60489,Takopii no Genzai,"Drama, Psychological, Sci-Fi, Shounen, Time Travel","Genres: Drama, Psychological, Sci-Fi, Shounen, Time Travel. Studio: Enishiya. Rating: 8.74",https://cdn.myanimelist.net/images/anime/1182/149879.jpg
10396,Ben-To,"Action, Comedy, Gourmet, Martial Arts","Genres: Action, Comedy, Gourmet, Martial Arts. Studio: David Production. Rating: 7.18",https://cdn.myanimelist.net/images/anime/12/73984.jpg
48675,Kakkou no Iinazuke,"Comedy, Harem, Romance, Shounen","Genres: Comedy, Harem, Romance, Shounen. Studio: SynergySP, Shin-Ei Animation. Rating: 6.84",https://cdn.myanimelist.net/images/anime/1285/120529.jpg
49709,Fumetsu no Anata e Season 2,"Adventure, Drama, Shounen, Supernatural","Genres: Adventure, Drama, Shounen, Supernatural. Studio: Drive. Rating: 8.11",https://cdn.myanimelist.net/images/anime/1271/127700.jpg
49470,Mamahaha no Tsurego ga Motokano datta,"Comedy, Romance","Genres: Comedy, Romance. Studio: Project No.9. Rating: 6.71",https://cdn.myanimelist.net/images/anime/1708/123281.jpg
24,School Rumble,"Comedy, Gag Humor, Love Polygon, Romance, School, Shounen","Genres: Comedy, Gag Humor, Love Polygon, Romance, School, Shounen. Studio: Studio Comet. Rating: 7.88",https://cdn.myanimelist.net/images/anime/1465/142014.jpg
54714,Kimi no Koto ga Daidaidaidaidaisuki na 100-nin no Kanojo,"Comedy, Harem, Parody, Romance, School, Seinen","Genres: Comedy, Harem, Parody, Romance, School, Seinen. Studio: Bibury Animation Studios. Rating: 7.67",https://cdn.myanimelist.net/images/anime/1812/136764.jpg
49891,Tensei shitara Ken deshita,"Action, Adventure, Fantasy, Isekai, Reincarnation","Genres: Action, Adventure, Fantasy, Isekai, Reincarnation. Studio: C2C. Rating: 7.49",https://cdn.myanimelist.net/images/anime/1191/127909.jpg
31704,One Punch Man: Road to Hero,"Action, Comedy, Parody, Seinen, Super Power","Genres: Action, Comedy, Parody, Seinen, Super Power. Studio: Madhouse. Rating: 7.7",https://cdn.myanimelist.net/images/anime/1802/124744.jpg
30911,Tales of Zestiria the Cross,"Action, Adventure, Fantasy","Genres: Action, Adventure, Fantasy. Studio: ufotable. Rating: 7.21",https://cdn.myanimelist.net/images/anime/1739/124338.webp
32828,Amaama to Inazuma,"Childcare, Gourmet, Iyashikei, Seinen, Slice of Life","Genres: Childcare, Gourmet, Iyashikei, Seinen, Slice of Life. Studio: TMS Entertainment. Rating: 7.53",https://cdn.myanimelist.net/images/anime/6/80546.jpg
51213,Kinsou no Vermeil: Gakeppuchi Majutsushi wa Saikyou no Yakusai to Mahou Sekai wo Tsukisusumu,"Ecchi, Fantasy, School, Shounen","Genres: Ecchi, Fantasy, School, Shounen. Studio: Staple Entertainment. Rating: 6.79",https://cdn.myanimelist.net/images/anime/1561/125302.webp
17247,Machine-Doll wa Kizutsukanai,"Action, Ecchi, Fantasy, School","Genres: Action, Ecchi, Fantasy, School. Studio: Lerche. Rating: 7.02",https://cdn.myanimelist.net/images/anime/4/56141.jpg
37055,Youjo Senki Movie,"Action, Fantasy, Isekai, Military, Reincarnation","Genres: Action, Fantasy, Isekai, Military, Reincarnation. Studio: Nut. Rating: 8.23",https://cdn.myanimelist.net/images/anime/1249/117182.webp
387,Haibane Renmei,"Drama, Fantasy, Mystery, Psychological","Genres: Drama, Fantasy, Mystery, Psychological. Studio: Radix. Rating: 8.0",https://cdn.myanimelist.net/images/anime/9/13134.jpg
9367,Freezing,"Action, Drama, Ecchi, Harem, Military, Romance, Sci-Fi, Seinen, Super Power","Genres: Action, Drama, Ecchi, Harem, Military, Romance, Sci-Fi, Seinen, Super Power. Studio: A.C.G.T.. Rating: 6.77",https://cdn.myanimelist.net/images/anime/10/28535.webp
49889,Tsuki ga Michibiku Isekai Douchuu 2nd Season,"Action, Adventure, Comedy, Fantasy, Isekai","Genres: Action, Adventure, Comedy, Fantasy, Isekai. Studio: J.C.Staff. Rating: 7.84",https://cdn.myanimelist.net/images/anime/1794/142621.jpg
35639,Just Because!,"Drama, Love Polygon, Romance, School","Genres: Drama, Love Polygon, Romance, School. Studio: PINE JAM. Rating: 7.23",https://cdn.myanimelist.net/images/anime/10/88234.jpg
51105,NieR:Automata Ver1.1a,"Action, Fantasy, Sci-Fi","Genres: Action, Fantasy, Sci-Fi. Studio: A-1 Pictures. Rating: 7.56",https://cdn.myanimelist.net/images/anime/1669/150616.jpg
10163,C: The Money of Soul and Possibility Control,"Action, High Stakes Game, Mystery, Sci-Fi, Super Power, Suspense","Genres: Action, High Stakes Game, Mystery, Sci-Fi, Super Power, Suspense. Studio: Tatsunoko Production. Rating: 7.14",https://cdn.myanimelist.net/images/anime/5/50551.jpg
22101,Soredemo Sekai wa Utsukushii,"Adventure, Fantasy, Romance, Shoujo","Genres: Adventure, Fantasy, Romance, Shoujo. Studio: Studio Pierrot. Rating: 7.57",https://cdn.myanimelist.net/images/anime/4/59259.jpg
12291,Acchi Kocchi,"Comedy, Gag Humor, Romance, School","Genres: Comedy, Gag Humor, Romance, School. Studio: AIC. Rating: 7.47",https://cdn.myanimelist.net/images/anime/5/46489.webp
34984,Koi wa Ameagari no You ni,"Drama, Romance, Seinen","Genres: Drama, Romance, Seinen. Studio: Wit Studio. Rating: 7.46",https://cdn.myanimelist.net/images/anime/1271/90136.webp
170,Slam Dunk,"School, Shounen, Sports, Team Sports","Genres: School, Shounen, Sports, Team Sports. Studio: Toei Animation. Rating: 8.56",https://cdn.myanimelist.net/images/anime/12/86890.webp
36106,Shingeki no Kyojin: Lost Girls,"Action, Drama","Genres: Action, Drama. Studio: Wit Studio. Rating: 7.83",https://cdn.myanimelist.net/images/anime/3/89417.webp
20767,Noragami OVA,"Comedy, Mythology, School, Shounen, Supernatural","Genres: Comedy, Mythology, School, Shounen, Supernatural. Studio: Bones. Rating: 7.7",https://cdn.myanimelist.net/images/anime/7/77177.jpg
50197,"Ijiranaide, Nagatoro-san 2nd Attack","Comedy, Love Status Quo, Romance, School","Genres: Comedy, Love Status Quo, Romance, School. Studio: OLM. Rating: 7.42",https://cdn.myanimelist.net/images/anime/1902/129579.jpg
49613,Chiyu Mahou no Machigatta Tsukaikata,"Action, Adventure, Fantasy, Isekai","Genres: Action, Adventure, Fantasy, Isekai. Studio: Shin-Ei Animation, Studio Add. Rating: 7.52",https://cdn.myanimelist.net/images/anime/1733/140802.jpg
60098,Boku no Hero Academia: Final Season,"Action, School, Shounen, Super Power","Genres: Action, School, Shounen, Super Power. Studio: Bones Film. Rating: 8.71",https://cdn.myanimelist.net/images/anime/1959/151055.jpg
47159,Tensai Ouji no Akaji Kokka Saisei Jutsu,"Comedy, Fantasy","Genres: Comedy, Fantasy. Studio: Yokohama Animation Lab. Rating: 7.38",https://cdn.myanimelist.net/images/anime/1263/119511.jpg
41380,100-man no Inochi no Ue ni Ore wa Tatteiru,"Action, Adventure, Drama, Fantasy, Isekai, Shounen","Genres: Action, Adventure, Drama, Fantasy, Isekai, Shounen. Studio: Maho Film. Rating: 6.52",https://cdn.myanimelist.net/images/anime/1506/117717.webp
37517,Happy Sugar Life,"Drama, Girls Love, Gore, Horror, Psychological, Shounen, Suspense","Genres: Drama, Girls Love, Gore, Horror, Psychological, Shounen, Suspense. Studio: Ezόla. Rating: 6.75",https://cdn.myanimelist.net/images/anime/1386/103920.jpg
14131,Girls & Panzer,"Action, CGDCT, Military, School","Genres: Action, CGDCT, Military, School. Studio: Actas. Rating: 7.55",https://cdn.myanimelist.net/images/anime/9/40969.webp
37965,Kaze ga Tsuyoku Fuiteiru,"Adult Cast, Drama, Sports","Genres: Adult Cast, Drama, Sports. Studio: Production I.G. Rating: 8.38",https://cdn.myanimelist.net/images/anime/1936/129119.webp
21557,Omoide no Marnie,"Drama, Mystery, Psychological, Suspense","Genres: Drama, Mystery, Psychological, Suspense. Studio: Studio Ghibli. Rating: 8.04",https://cdn.myanimelist.net/images/anime/7/64293.jpg
20021,Sword Art Online: Extra Edition,"Action, Fantasy, Video Game","Genres: Action, Fantasy, Video Game. Studio: A-1 Pictures. Rating: 6.55",https://cdn.myanimelist.net/images/anime/1927/121997.webp
22663,Seiken Tsukai no World Break,"Action, Fantasy, Harem, Reincarnation, Romance, School, Urban Fantasy","Genres: Action, Fantasy, Harem, Reincarnation, Romance, School, Urban Fantasy. Studio: Diomedéa. Rating: 6.74",https://cdn.myanimelist.net/images/anime/7/71769.webp
36286,Re:Zero kara Hajimeru Isekai Seikatsu - Memory Snow,"Fantasy, Isekai","Genres: Fantasy, Isekai. Studio: White Fox. Rating: 7.58",https://cdn.myanimelist.net/images/anime/1081/95707.webp
39710,Yesterday wo Utatte,"Adult Cast, Drama, Love Polygon, Romance, Seinen","Genres: Adult Cast, Drama, Love Polygon, Romance, Seinen. Studio: Doga Kobo. Rating: 6.87",https://cdn.myanimelist.net/images/anime/1553/107721.webp
21327,Isshuukan Friends.,"Drama, School, Shounen","Genres: Drama, School, Shounen. Studio: Brain's Base. Rating: 7.52",https://cdn.myanimelist.net/images/anime/6/61891.jpg
32648,Handa-kun,"Comedy, School, Shounen, Visual Arts","Genres: Comedy, School, Shounen, Visual Arts. Studio: Diomedéa. Rating: 7.33",https://cdn.myanimelist.net/images/anime/4/80752.webp
4901,Black Lagoon: Roberta's Blood Trail,"Action, Adult Cast, Organized Crime, Seinen","Genres: Action, Adult Cast, Organized Crime, Seinen. Studio: Madhouse. Rating: 8.03",https://cdn.myanimelist.net/images/anime/8/75529.jpg
51818,Enen no Shouboutai: San no Shou,"Action, Fantasy, Sci-Fi, Shounen, Urban Fantasy","Genres: Action, Fantasy, Sci-Fi, Shounen, Urban Fantasy. Studio: David Production. Rating: 7.72",https://cdn.myanimelist.net/images/anime/1527/146836.jpg
759,Tokyo Godfathers,"Adult Cast, Award Winning, Childcare, Comedy, Drama","Genres: Adult Cast, Award Winning, Childcare, Comedy, Drama. Studio: Madhouse. Rating: 8.29",https://cdn.myanimelist.net/images/anime/1480/132791.jpg
1698,Nodame Cantabile,"Adult Cast, Comedy, Josei, Music, Performing Arts, Romance","Genres: Adult Cast, Comedy, Josei, Music, Performing Arts, Romance. Studio: J.C.Staff. Rating: 8.25",https://cdn.myanimelist.net/images/anime/9/11986.webp
50380,Paripi Koumei,"Adult Cast, Comedy, Music, Reincarnation, Showbiz","Genres: Adult Cast, Comedy, Music, Reincarnation, Showbiz. Studio: P.A. Works. Rating: 8.08",https://cdn.myanimelist.net/images/anime/1970/122297.jpg
38414,Re:Zero kara Hajimeru Isekai Seikatsu - Hyouketsu no Kizuna,"Drama, Fantasy, Psychological, Suspense","Genres: Drama, Fantasy, Psychological, Suspense. Studio: White Fox. Rating: 7.58",https://cdn.myanimelist.net/images/anime/1238/104023.jpg
